airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,sharpness_rating,radius_rating
ah79k143-il,xf-ah79k143-il-200000,200000.0,0.14274,0.402,0.02868,0.402,1.1255,14.0,78.49945021012518,21.500549789874825
ah79k143-il,xf-ah79k143-il-50000,50000.0,0.14274,0.402,0.02868,0.402,1.097,12.5,78.49945021012518,21.500549789874825
ah79k143-il,xf-ah79k143-il-500000,500000.0,0.14274,0.402,0.02868,0.402,1.1762,15.5,78.49945021012518,21.500549789874825
ah80129-il,xf-ah80129-il-100000,100000.0,0.12865,0.402,0.0406399999999999,0.435,1.2059,11.75,80.62178975432678,19.378210245673223
ah80129-il,xf-ah80129-il-1000000,1000000.0,0.12865,0.402,0.0406399999999999,0.435,1.1152,9.75,80.62178975432678,19.378210245673223
ah80129-il,xf-ah80129-il-200000,200000.0,0.12865,0.402,0.0406399999999999,0.435,1.1175,7.0,80.62178975432678,19.378210245673223
ah80129-il,xf-ah80129-il-50000,50000.0,0.12865,0.402,0.0406399999999999,0.435,1.169,12.25,80.62178975432678,19.378210245673223
ah80129-il,xf-ah80129-il-500000,500000.0,0.12865,0.402,0.0406399999999999,0.435,1.213,12.0,80.62178975432678,19.378210245673223
ah80136-il,xf-ah80136-il-100000,100000.0,0.13549,0.339,0.034025,0.339,1.2185,15.25,79.59149859163416,20.40850140836584
ah80136-il,xf-ah80136-il-1000000,1000000.0,0.13549,0.339,0.034025,0.339,1.3208,15.5,79.59149859163416,20.40850140836584
ah80136-il,xf-ah80136-il-200000,200000.0,0.13549,0.339,0.034025,0.339,1.2566,10.25,79.59149859163416,20.40850140836584
ah80136-il,xf-ah80136-il-50000,50000.0,0.13549,0.339,0.034025,0.339,1.1869,14.75,79.59149859163416,20.40850140836584
ah80136-il,xf-ah80136-il-500000,500000.0,0.13549,0.339,0.034025,0.339,1.2342,15.0,79.59149859163416,20.40850140836584
ah80140-il,xf-ah80140-il-100000,100000.0,0.13963,0.309,0.0436,0.339,1.3476,14.5,78.9679013089518,21.032098691048212
ah80140-il,xf-ah80140-il-1000000,1000000.0,0.13963,0.309,0.0436,0.339,1.5178,11.5,78.9679013089518,21.032098691048212
ah80140-il,xf-ah80140-il-200000,200000.0,0.13963,0.309,0.0436,0.339,1.4789,11.75,78.9679013089518,21.032098691048212
ah80140-il,xf-ah80140-il-50000,50000.0,0.13963,0.309,0.0436,0.339,0.6572,10.5,78.9679013089518,21.032098691048212
ah80140-il,xf-ah80140-il-500000,500000.0,0.13963,0.309,0.0436,0.339,1.5012,11.25,78.9679013089518,21.032098691048212
ah81131-il,xf-ah81131-il-100000,100000.0,0.13052,0.402,0.02823,0.402,1.0756,12.25,80.34011658557894,19.65988341442106
ah81131-il,xf-ah81131-il-1000000,1000000.0,0.13052,0.402,0.02823,0.402,1.1576,14.75,80.34011658557894,19.65988341442106
ah81131-il,xf-ah81131-il-200000,200000.0,0.13052,0.402,0.02823,0.402,1.0695,13.75,80.34011658557894,19.65988341442106
ah81131-il,xf-ah81131-il-50000,50000.0,0.13052,0.402,0.02823,0.402,1.1152,11.5,80.34011658557894,19.65988341442106
ah81131-il,xf-ah81131-il-500000,500000.0,0.13052,0.402,0.02823,0.402,1.1121,14.25,80.34011658557894,19.65988341442106
ah81k144-il,xf-ah81k144-il-100000,100000.0,0.14463,0.402,0.042365,0.467,1.2841,14.25,78.214764494118,21.785235505881996
ah81k144-il,xf-ah81k144-il-1000000,1000000.0,0.14463,0.402,0.042365,0.467,1.4177,18.0,78.214764494118,21.785235505881996
ah81k144-il,xf-ah81k144-il-200000,200000.0,0.14463,0.402,0.042365,0.467,1.279,15.5,78.214764494118,21.785235505881996
ah81k144-il,xf-ah81k144-il-50000,50000.0,0.14463,0.402,0.042365,0.467,1.2391,14.0,78.214764494118,21.785235505881996
ah81k144-il,xf-ah81k144-il-500000,500000.0,0.14463,0.402,0.042365,0.467,1.3289,17.25,78.214764494118,21.785235505881996
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-100000,100000.0,0.22024,0.17,0.01067,0.565,0.335,12.25,66.82582958020154,33.17417041979846
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-1000000,1000000.0,0.22024,0.17,0.01067,0.565,1.6024,15.0,66.82582958020154,33.17417041979846
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-200000,200000.0,0.22024,0.17,0.01067,0.565,0.4342,5.0,66.82582958020154,33.17417041979846
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-50000,50000.0,0.22024,0.17,0.01067,0.565,0.4503,13.25,66.82582958020154,33.17417041979846
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-500000,500000.0,0.22024,0.17,0.01067,0.565,1.5577,15.0,66.82582958020154,33.17417041979846
ah82150a-il,xf-ah82150a-il-100000,100000.0,0.14999,0.402,0.03281,0.435,1.2474,13.5,77.40740182861619,22.592598171383813
ah82150a-il,xf-ah82150a-il-1000000,1000000.0,0.14999,0.402,0.03281,0.435,1.3153,16.25,77.40740182861619,22.592598171383813
ah82150a-il,xf-ah82150a-il-200000,200000.0,0.14999,0.402,0.03281,0.435,1.2799,14.25,77.40740182861619,22.592598171383813
ah82150a-il,xf-ah82150a-il-50000,50000.0,0.14999,0.402,0.03281,0.435,1.2306,13.25,77.40740182861619,22.592598171383813
ah82150a-il,xf-ah82150a-il-500000,500000.0,0.14999,0.402,0.03281,0.435,1.2852,15.25,77.40740182861619,22.592598171383813
ah82150f-il,xf-ah82150f-il-100000,100000.0,0.14997,0.435,0.03636,0.467,1.1599,13.0,77.41041437587552,22.589585624124474
ah82150f-il,xf-ah82150f-il-1000000,1000000.0,0.14997,0.435,0.03636,0.467,1.1712,14.0,77.41041437587552,22.589585624124474
ah82150f-il,xf-ah82150f-il-200000,200000.0,0.14997,0.435,0.03636,0.467,1.0323,12.25,77.41041437587552,22.589585624124474
ah82150f-il,xf-ah82150f-il-50000,50000.0,0.14997,0.435,0.03636,0.467,1.154,13.0,77.41041437587552,22.589585624124474
ah82150f-il,xf-ah82150f-il-500000,500000.0,0.14997,0.435,0.03636,0.467,1.0391,12.25,77.41041437587552,22.589585624124474
ah83150q-il,xf-ah83150q-il-100000,100000.0,0.15003,0.402,0.041325,0.371,1.3954,17.25,77.40137673409751,22.598623265902482
ah83150q-il,xf-ah83150q-il-1000000,1000000.0,0.15003,0.402,0.041325,0.371,1.4863,17.0,77.40137673409751,22.598623265902482
ah83150q-il,xf-ah83150q-il-200000,200000.0,0.15003,0.402,0.041325,0.371,1.343,17.75,77.40137673409751,22.598623265902482
ah83150q-il,xf-ah83150q-il-50000,50000.0,0.15003,0.402,0.041325,0.371,0.7809,11.5,77.40137673409751,22.598623265902482
ah83150q-il,xf-ah83150q-il-500000,500000.0,0.15003,0.402,0.041325,0.371,1.4185,18.0,77.40137673409751,22.598623265902482
ah83159-il,xf-ah83159-il-100000,100000.0,0.15942,0.402,0.03845,0.402,1.2219,16.75,75.98698579583967,24.013014204160328
ah83159-il,xf-ah83159-il-1000000,1000000.0,0.15942,0.402,0.03845,0.402,1.3297,17.25,75.98698579583967,24.013014204160328
ah83159-il,xf-ah83159-il-200000,200000.0,0.15942,0.402,0.03845,0.402,1.2455,10.75,75.98698579583967,24.013014204160328
ah83159-il,xf-ah83159-il-50000,50000.0,0.15942,0.402,0.03845,0.402,1.2207,15.25,75.98698579583967,24.013014204160328
ah83159-il,xf-ah83159-il-500000,500000.0,0.15942,0.402,0.03845,0.402,1.2444,16.25,75.98698579583967,24.013014204160328
ah85l120-il,xf-ah85l120-il-100000,100000.0,0.1211,0.435,0.0,0.0,0.8354,7.75,81.75902634472578,18.240973655274214
ah85l120-il,xf-ah85l120-il-1000000,1000000.0,0.1211,0.435,0.0,0.0,0.8421,10.75,81.75902634472578,18.240973655274214
ah85l120-il,xf-ah85l120-il-50000,50000.0,0.1211,0.435,0.0,0.0,0.8159,7.5,81.75902634472578,18.240973655274214
ah85l120-il,xf-ah85l120-il-500000,500000.0,0.1211,0.435,0.0,0.0,0.7217,8.75,81.75902634472578,18.240973655274214
ah88k130-il,xf-ah88k130-il-100000,100000.0,0.13,0.435,0.0394,0.467,1.2845,11.5,80.41844281432165,19.581557185678346
ah88k130-il,xf-ah88k130-il-1000000,1000000.0,0.13,0.435,0.0394,0.467,1.3608,13.75,80.41844281432165,19.581557185678346
ah88k130-il,xf-ah88k130-il-200000,200000.0,0.13,0.435,0.0394,0.467,1.2913,12.25,80.41844281432165,19.581557185678346
ah88k130-il,xf-ah88k130-il-50000,50000.0,0.13,0.435,0.0394,0.467,1.2568,11.5,80.41844281432165,19.581557185678346
ah88k130-il,xf-ah88k130-il-500000,500000.0,0.13,0.435,0.0394,0.467,1.2964,13.0,80.41844281432165,19.581557185678346
ah88k136-il,xf-ah88k136-il-100000,100000.0,0.10648,0.684,0.09857,0.414,1.1361,13.0,83.96119839129976,16.038801608700233
ah88k136-il,xf-ah88k136-il-1000000,1000000.0,0.10648,0.684,0.09857,0.414,1.2072,16.75,83.96119839129976,16.038801608700233
ah88k136-il,xf-ah88k136-il-200000,200000.0,0.10648,0.684,0.09857,0.414,1.1222,7.25,83.96119839129976,16.038801608700233
ah88k136-il,xf-ah88k136-il-50000,50000.0,0.10648,0.684,0.09857,0.414,1.0991,12.5,83.96119839129976,16.038801608700233
ah88k136-il,xf-ah88k136-il-500000,500000.0,0.10648,0.684,0.09857,0.414,1.1331,15.5,83.96119839129976,16.038801608700233
ah93156-il,xf-ah93156-il-100000,100000.0,0.15159,0.299,0.11568,0.395,1.2448,12.0,77.16639804786938,22.83360195213062
ah93156-il,xf-ah93156-il-1000000,1000000.0,0.15159,0.299,0.11568,0.395,1.3324,17.25,77.16639804786938,22.83360195213062
ah93156-il,xf-ah93156-il-200000,200000.0,0.15159,0.299,0.11568,0.395,1.2376,8.25,77.16639804786938,22.83360195213062
ah93156-il,xf-ah93156-il-50000,50000.0,0.15159,0.299,0.11568,0.395,0.5892,12.0,77.16639804786938,22.83360195213062
ah93156-il,xf-ah93156-il-500000,500000.0,0.15159,0.299,0.11568,0.395,1.2363,16.0,77.16639804786938,22.83360195213062
ah93157-il,xf-ah93157-il-100000,100000.0,0.14968,0.519,0.11565,0.403,1.257,12.25,77.45409631113588,22.545903688864115
ah93157-il,xf-ah93157-il-1000000,1000000.0,0.14968,0.519,0.11565,0.403,1.3475,17.0,77.45409631113588,22.545903688864115
ah93157-il,xf-ah93157-il-200000,200000.0,0.14968,0.519,0.11565,0.403,1.2655,8.0,77.45409631113588,22.545903688864115
ah93157-il,xf-ah93157-il-50000,50000.0,0.14968,0.519,0.11565,0.403,0.665,13.75,77.45409631113588,22.545903688864115
ah93157-il,xf-ah93157-il-500000,500000.0,0.14968,0.519,0.11565,0.403,1.2401,15.75,77.45409631113588,22.545903688864115
ah93k130-il,xf-ah93k130-il-100000,100000.0,0.09831,0.151,0.10109,0.42,1.2205,14.0,85.19182394673817,14.808176053261832
ah93k130-il,xf-ah93k130-il-1000000,1000000.0,0.09831,0.151,0.10109,0.42,1.3611,17.25,85.19182394673817,14.808176053261832
ah93k130-il,xf-ah93k130-il-200000,200000.0,0.09831,0.151,0.10109,0.42,1.1993,14.75,85.19182394673817,14.808176053261832
ah93k130-il,xf-ah93k130-il-50000,50000.0,0.09831,0.151,0.10109,0.42,1.2197,12.5,85.19182394673817,14.808176053261832
ah93k130-il,xf-ah93k130-il-500000,500000.0,0.09831,0.151,0.10109,0.42,1.2398,16.0,85.19182394673817,14.808176053261832
ah93k131-il,xf-ah93k131-il-100000,100000.0,0.10785,0.186,0.10155,0.413,1.2019,14.0,83.75483890403531,16.24516109596469
ah93k131-il,xf-ah93k131-il-1000000,1000000.0,0.10785,0.186,0.10155,0.413,1.3166,16.25,83.75483890403531,16.24516109596469
ah93k131-il,xf-ah93k131-il-200000,200000.0,0.10785,0.186,0.10155,0.413,1.196,8.5,83.75483890403531,16.24516109596469
ah93k131-il,xf-ah93k131-il-50000,50000.0,0.10785,0.186,0.10155,0.413,1.2149,13.5,83.75483890403531,16.24516109596469
ah93k131-il,xf-ah93k131-il-500000,500000.0,0.10785,0.186,0.10155,0.413,1.2278,16.0,83.75483890403531,16.24516109596469
ah93k132-il,xf-ah93k132-il-100000,100000.0,0.10552,0.676,0.10135,0.412,1.1923,13.25,84.10580065974786,15.894199340252149
ah93k132-il,xf-ah93k132-il-1000000,1000000.0,0.10552,0.676,0.10135,0.412,1.3333,16.75,84.10580065974786,15.894199340252149
ah93k132-il,xf-ah93k132-il-200000,200000.0,0.10552,0.676,0.10135,0.412,1.1849,14.75,84.10580065974786,15.894199340252149
ah93k132-il,xf-ah93k132-il-50000,50000.0,0.10552,0.676,0.10135,0.412,1.2104,13.0,84.10580065974786,15.894199340252149
ah93k132-il,xf-ah93k132-il-500000,500000.0,0.10552,0.676,0.10135,0.412,1.2324,15.75,84.10580065974786,15.894199340252149
ah93w145-il,xf-ah93w145-il-100000,100000.0,0.14483,0.339,0.03876,0.371,1.4013,11.0,78.18463902152466,21.815360978475347
ah93w145-il,xf-ah93w145-il-1000000,1000000.0,0.14483,0.339,0.03876,0.371,1.5227,16.0,78.18463902152466,21.815360978475347
ah93w145-il,xf-ah93w145-il-200000,200000.0,0.14483,0.339,0.03876,0.371,1.469,10.25,78.18463902152466,21.815360978475347
ah93w145-il,xf-ah93w145-il-50000,50000.0,0.14483,0.339,0.03876,0.371,0.6881,9.5,78.18463902152466,21.815360978475347
ah93w145-il,xf-ah93w145-il-500000,500000.0,0.14483,0.339,0.03876,0.371,1.4428,11.25,78.18463902152466,21.815360978475347
ah93w174-il,xf-ah93w174-il-100000,100000.0,0.17427,0.339,0.0392849999999999,0.371,0.874,11.75,73.75016945578335,26.249830544216664
ah93w174-il,xf-ah93w174-il-1000000,1000000.0,0.17427,0.339,0.0392849999999999,0.371,1.5316,10.5,73.75016945578335,26.249830544216664
ah93w174-il,xf-ah93w174-il-200000,200000.0,0.17427,0.339,0.0392849999999999,0.371,1.5295,11.5,73.75016945578335,26.249830544216664
ah93w174-il,xf-ah93w174-il-50000,50000.0,0.17427,0.339,0.0392849999999999,0.371,0.6543,11.75,73.75016945578335,26.249830544216664
ah93w174-il,xf-ah93w174-il-500000,500000.0,0.17427,0.339,0.0392849999999999,0.371,1.5503,11.25,73.75016945578335,26.249830544216664
ah93w215-il,xf-ah93w215-il-100000,100000.0,0.2122,0.339,0.030515,0.402,0.6177,12.0,68.03687357845428,31.963126421545734
ah93w215-il,xf-ah93w215-il-1000000,1000000.0,0.2122,0.339,0.030515,0.402,1.4577,14.0,68.03687357845428,31.963126421545734
ah93w215-il,xf-ah93w215-il-200000,200000.0,0.2122,0.339,0.030515,0.402,1.3684,16.25,68.03687357845428,31.963126421545734
ah93w215-il,xf-ah93w215-il-50000,50000.0,0.2122,0.339,0.030515,0.402,0.3275,10.25,68.03687357845428,31.963126421545734
ah93w215-il,xf-ah93w215-il-500000,500000.0,0.2122,0.339,0.030515,0.402,1.4045,15.5,68.03687357845428,31.963126421545734
ah93w257-il,xf-ah93w257-il-100000,100000.0,0.2567399999999999,0.309,0.017855,0.778,1.3008,19.0,61.32793083191495,38.67206916808505
ah93w257-il,xf-ah93w257-il-1000000,1000000.0,0.2567399999999999,0.309,0.017855,0.778,1.5791,10.75,61.32793083191495,38.67206916808505
ah93w257-il,xf-ah93w257-il-200000,200000.0,0.2567399999999999,0.309,0.017855,0.778,1.4899,12.5,61.32793083191495,38.67206916808505
ah93w257-il,xf-ah93w257-il-50000,50000.0,0.2567399999999999,0.309,0.017855,0.778,0.5112,14.5,61.32793083191495,38.67206916808505
ah93w257-il,xf-ah93w257-il-500000,500000.0,0.2567399999999999,0.309,0.017855,0.778,1.5851,11.5,61.32793083191495,38.67206916808505
ah93w300-il,xf-ah93w300-il-100000,100000.0,0.29984,0.279,0.0114249999999999,0.691,0.9181,8.75,54.83589148804773,45.16410851195227
ah93w300-il,xf-ah93w300-il-1000000,1000000.0,0.29984,0.279,0.0114249999999999,0.691,1.5626,15.5,54.83589148804773,45.16410851195227
ah93w300-il,xf-ah93w300-il-200000,200000.0,0.29984,0.279,0.0114249999999999,0.691,1.4164,17.25,54.83589148804773,45.16410851195227
ah93w300-il,xf-ah93w300-il-50000,50000.0,0.29984,0.279,0.0114249999999999,0.691,0.4354,-2.5,54.83589148804773,45.16410851195227
ah93w300-il,xf-ah93w300-il-500000,500000.0,0.29984,0.279,0.0114249999999999,0.691,1.4519,16.5,54.83589148804773,45.16410851195227
ah93w480b-il,xf-ah93w480b-il-100000,100000.0,0.47156,0.345,0.2728,0.425,1.7081,15.25,28.970160719396286,71.02983928060371
ah93w480b-il,xf-ah93w480b-il-1000000,1000000.0,0.47156,0.345,0.2728,0.425,1.9388,16.25,28.970160719396286,71.02983928060371
ah93w480b-il,xf-ah93w480b-il-200000,200000.0,0.47156,0.345,0.2728,0.425,1.7236,14.5,28.970160719396286,71.02983928060371
ah93w480b-il,xf-ah93w480b-il-50000,50000.0,0.47156,0.345,0.2728,0.425,1.0297,6.75,28.970160719396286,71.02983928060371
ah93w480b-il,xf-ah93w480b-il-500000,500000.0,0.47156,0.345,0.2728,0.425,1.8442,15.25,28.970160719396286,71.02983928060371
ah94145-il,xf-ah94145-il-100000,100000.0,0.14433,0.331,0.12742,0.408,1.5647,17.5,78.25995270300803,21.74004729699197
ah94145-il,xf-ah94145-il-1000000,1000000.0,0.14433,0.331,0.12742,0.408,1.6952,18.0,78.25995270300803,21.74004729699197
ah94145-il,xf-ah94145-il-200000,200000.0,0.14433,0.331,0.12742,0.408,1.6091,10.25,78.25995270300803,21.74004729699197
ah94145-il,xf-ah94145-il-50000,50000.0,0.14433,0.331,0.12742,0.408,0.8052,10.25,78.25995270300803,21.74004729699197
ah94145-il,xf-ah94145-il-500000,500000.0,0.14433,0.331,0.12742,0.408,1.6166,9.0,78.25995270300803,21.74004729699197
ah94156-il,xf-ah94156-il-100000,100000.0,0.13016,0.188,0.11493,0.415,1.238,11.25,80.39434243624697,19.605657563753027
ah94156-il,xf-ah94156-il-1000000,1000000.0,0.13016,0.188,0.11493,0.415,1.3233,18.0,80.39434243624697,19.605657563753027
ah94156-il,xf-ah94156-il-200000,200000.0,0.13016,0.188,0.11493,0.415,1.2298,11.5,80.39434243624697,19.605657563753027
ah94156-il,xf-ah94156-il-50000,50000.0,0.13016,0.188,0.11493,0.415,0.7587,12.75,80.39434243624697,19.605657563753027
ah94156-il,xf-ah94156-il-500000,500000.0,0.13016,0.188,0.11493,0.415,1.2422,15.75,80.39434243624697,19.605657563753027
ah94w301-il,xf-ah94w301-il-100000,100000.0,0.301,0.309,-0.01375,0.084,0.4996,0.0,54.66116374700629,45.33883625299371
ah94w301-il,xf-ah94w301-il-1000000,1000000.0,0.301,0.309,-0.01375,0.084,1.6492,13.5,54.66116374700629,45.33883625299371
ah94w301-il,xf-ah94w301-il-200000,200000.0,0.301,0.309,-0.01375,0.084,1.4854,13.25,54.66116374700629,45.33883625299371
ah94w301-il,xf-ah94w301-il-50000,50000.0,0.301,0.309,-0.01375,0.084,0.4648,17.0,54.66116374700629,45.33883625299371
ah94w301-il,xf-ah94w301-il-500000,500000.0,0.301,0.309,-0.01375,0.084,1.598,14.25,54.66116374700629,45.33883625299371
ah95160-il,xf-ah95160-il-100000,100000.0,0.15846,0.331,0.13453,0.408,1.5554,18.25,76.13158806428777,23.868411935712235
ah95160-il,xf-ah95160-il-1000000,1000000.0,0.15846,0.331,0.13453,0.408,1.6704,19.25,76.13158806428777,23.868411935712235
ah95160-il,xf-ah95160-il-200000,200000.0,0.15846,0.331,0.13453,0.408,1.5847,11.5,76.13158806428777,23.868411935712235
ah95160-il,xf-ah95160-il-50000,50000.0,0.15846,0.331,0.13453,0.408,0.7811,11.25,76.13158806428777,23.868411935712235
ah95160-il,xf-ah95160-il-500000,500000.0,0.15846,0.331,0.13453,0.408,1.6413,9.75,76.13158806428777,23.868411935712235
e1098-il,xf-e1098-il-100000,100000.0,0.1862078999999999,0.322,30.0,33.0,1.3411,13.0,71.95199505942252,28.048004940577485
e1098-il,xf-e1098-il-1000000,1000000.0,0.1862078999999999,0.322,30.0,33.0,1.4205,17.25,71.95199505942252,28.048004940577485
e1098-il,xf-e1098-il-200000,200000.0,0.1862078999999999,0.322,30.0,33.0,1.3578,11.25,71.95199505942252,28.048004940577485
e1098-il,xf-e1098-il-50000,50000.0,0.1862078999999999,0.322,30.0,33.0,0.667,11.5,71.95199505942252,28.048004940577485
e1098-il,xf-e1098-il-500000,500000.0,0.1862078999999999,0.322,30.0,33.0,1.4192,8.75,71.95199505942252,28.048004940577485
e1200-il,xf-e1200-il-100000,100000.0,0.1572631,0.23,30.0,33.0,1.5369,16.0,76.31187395502268,23.688126044977327
e1200-il,xf-e1200-il-1000000,1000000.0,0.1572631,0.23,30.0,33.0,1.6343,18.25,76.31187395502268,23.688126044977327
e1200-il,xf-e1200-il-200000,200000.0,0.1572631,0.23,30.0,33.0,1.4933,17.75,76.31187395502268,23.688126044977327
e1200-il,xf-e1200-il-50000,50000.0,0.1572631,0.23,30.0,33.0,0.8104,11.0,76.31187395502268,23.688126044977327
e1200-il,xf-e1200-il-500000,500000.0,0.1572631,0.23,30.0,33.0,1.5542,18.25,76.31187395502268,23.688126044977327
e1210-il,xf-e1210-il-100000,100000.0,0.0231200999999999,0.002,29.0,33.0,1.2163,7.75,96.5174803054723,3.482519694527692
e1210-il,xf-e1210-il-1000000,1000000.0,0.0231200999999999,0.002,29.0,33.0,1.8854,16.75,96.5174803054723,3.482519694527692
e1210-il,xf-e1210-il-200000,200000.0,0.0231200999999999,0.002,29.0,33.0,1.7562,15.75,96.5174803054723,3.482519694527692
e1210-il,xf-e1210-il-50000,50000.0,0.0231200999999999,0.002,29.0,33.0,0.5731,8.25,96.5174803054723,3.482519694527692
e1210-il,xf-e1210-il-500000,500000.0,0.0231200999999999,0.002,29.0,33.0,1.8001,17.0,96.5174803054723,3.482519694527692
e1211-il,xf-e1211-il-100000,100000.0,0.0005399999999999,0.996,29.0,32.0,1.2099,8.0,99.91866122399796,0.08133877600203347
e1211-il,xf-e1211-il-1000000,1000000.0,0.0005399999999999,0.996,29.0,32.0,1.834,17.5,99.91866122399796,0.08133877600203347
e1211-il,xf-e1211-il-200000,200000.0,0.0005399999999999,0.996,29.0,32.0,1.7125,15.0,99.91866122399796,0.08133877600203347
e1211-il,xf-e1211-il-50000,50000.0,0.0005399999999999,0.996,29.0,32.0,0.6009,10.0,99.91866122399796,0.08133877600203347
e1211-il,xf-e1211-il-500000,500000.0,0.0005399999999999,0.996,29.0,32.0,1.7594,17.75,99.91866122399796,0.08133877600203347
e1212-il,xf-e1212-il-100000,100000.0,0.15963,0.364,30.0,33.0,1.1481,9.25,75.95535404961666,24.04464595038334
e1212-il,xf-e1212-il-1000000,1000000.0,0.15963,0.364,30.0,33.0,1.7368,17.25,75.95535404961666,24.04464595038334
e1212-il,xf-e1212-il-200000,200000.0,0.15963,0.364,30.0,33.0,1.6015,14.5,75.95535404961666,24.04464595038334
e1212-il,xf-e1212-il-50000,50000.0,0.15963,0.364,30.0,33.0,0.4056,7.5,75.95535404961666,24.04464595038334
e1212-il,xf-e1212-il-500000,500000.0,0.15963,0.364,30.0,33.0,1.6443,17.25,75.95535404961666,24.04464595038334
e1212mod-il,xf-e1212mod-il-100000,100000.0,0.1151415,0.05,27.0,27.0,0.8846,6.5,82.65653948696321,17.343460513036792
e1212mod-il,xf-e1212mod-il-1000000,1000000.0,0.1151415,0.05,27.0,27.0,1.6633,15.0,82.65653948696321,17.343460513036792
e1212mod-il,xf-e1212mod-il-200000,200000.0,0.1151415,0.05,27.0,27.0,1.5462,14.75,82.65653948696321,17.343460513036792
e1212mod-il,xf-e1212mod-il-50000,50000.0,0.1151415,0.05,27.0,27.0,0.4915,10.25,82.65653948696321,17.343460513036792
e1212mod-il,xf-e1212mod-il-500000,500000.0,0.1151415,0.05,27.0,27.0,1.6078,16.0,82.65653948696321,17.343460513036792
e1213-il,xf-e1213-il-100000,100000.0,0.105572,0.047,30.0,31.0,1.0744,9.75,84.09796803687358,15.90203196312642
e1213-il,xf-e1213-il-1000000,1000000.0,0.105572,0.047,30.0,31.0,1.6445,17.0,84.09796803687358,15.90203196312642
e1213-il,xf-e1213-il-200000,200000.0,0.105572,0.047,30.0,31.0,1.4752,15.0,84.09796803687358,15.90203196312642
e1213-il,xf-e1213-il-50000,50000.0,0.105572,0.047,30.0,31.0,0.4725,2.25,84.09796803687358,15.90203196312642
e1213-il,xf-e1213-il-500000,500000.0,0.105572,0.047,30.0,31.0,1.5268,17.0,84.09796803687358,15.90203196312642
e1214-il,xf-e1214-il-100000,100000.0,0.0092001,0.967,31.0,31.0,0.8574,6.75,98.61421319796955,1.3857868020304567
e1214-il,xf-e1214-il-1000000,1000000.0,0.0092001,0.967,31.0,31.0,1.625,17.25,98.61421319796955,1.3857868020304567
e1214-il,xf-e1214-il-200000,200000.0,0.0092001,0.967,31.0,31.0,1.4146,14.0,98.61421319796955,1.3857868020304567
e1214-il,xf-e1214-il-50000,50000.0,0.0092001,0.967,31.0,31.0,0.459,11.75,98.61421319796955,1.3857868020304567
e1214-il,xf-e1214-il-500000,500000.0,0.0092001,0.967,31.0,31.0,1.5265,16.75,98.61421319796955,1.3857868020304567
e1230-il,xf-e1230-il-100000,100000.0,0.1473,0.517,44.0,52.0,1.1482,8.25,77.81258943499677,22.187410565003233
e1230-il,xf-e1230-il-1000000,1000000.0,0.1473,0.517,44.0,52.0,1.7812,16.25,77.81258943499677,22.187410565003233
e1230-il,xf-e1230-il-200000,200000.0,0.1473,0.517,44.0,52.0,1.6539,15.0,77.81258943499677,22.187410565003233
